Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast
2024-07-31,SKU_24,WH_1,SUP_2,South,14,366,2,288,0,6.14,10.22,0,0,16.47
2024-07-31,SKU_24,WH_5,SUP_4,West,11,449,7,313,0,7.27,12.17,0,0,16.87
2024-07-31,SKU_24,WH_4,SUP_3,East,17,712,13,301,0,7.11,12.19,0,0,18.56
2024-08-01,SKU_24,WH_3,SUP_3,West,7,322,10,209,0,10.59,15.15,0,0,2.89
2024-08-01,SKU_24,WH_1,SUP_2,West,19,347,2,288,0,6.14,10.22,0,0,16.54
2024-08-01,SKU_24,WH_4,SUP_3,South,15,697,13,301,0,7.11,12.19,0,0,15.57
2024-08-01,SKU_24,WH_5,SUP_4,West,9,440,7,313,0,7.27,12.17,0,0,11.98
2024-08-01,SKU_24,WH_2,SUP_7,North,12,415,5,365,0,19.69,29.64,0,0,13.73
2024-08-02,SKU_24,WH_3,SUP_3,North,8,314,10,209,0,10.59,15.15,0,0,11.58
2024-08-02,SKU_24,WH_4,SUP_3,East,27,670,13,301,0,7.11,12.19,0,0,28.44
2024-08-02,SKU_24,WH_2,SUP_7,North,21,394,5,365,0,19.69,29.64,0,0,24.27
2024-08-02,SKU_24,WH_1,SUP_2,South,16,331,2,288,0,6.14,10.22,0,0,17.2
2024-08-02,SKU_24,WH_5,SUP_4,West,16,424,7,313,0,7.27,12.17,0,0,18.25
2024-08-03,SKU_24,WH_1,SUP_2,East,19,312,2,288,0,6.14,10.22,0,0,19.6
2024-08-03,SKU_24,WH_3,SUP_3,North,6,308,10,209,0,10.59,15.15,0,0,5.33
2024-08-03,SKU_24,WH_5,SUP_4,South,11,413,7,313,0,7.27,12.17,1,0,13.75
2024-08-03,SKU_24,WH_4,SUP_3,East,12,658,13,301,0,7.11,12.19,0,0,11.88
2024-08-03,SKU_24,WH_2,SUP_7,West,23,371,5,365,0,19.69,29.64,1,0,21.45
2024-08-04,SKU_24,WH_5,SUP_4,East,6,407,7,313,0,7.27,12.17,0,0,4.56
2024-08-04,SKU_24,WH_4,SUP_3,East,7,651,13,301,0,7.11,12.19,0,0,8.6
2024-08-04,SKU_24,WH_1,SUP_2,North,14,298,2,288,0,6.14,10.22,0,0,18.61
2024-08-04,SKU_24,WH_2,SUP_7,West,17,354,5,365,0,19.69,29.64,0,0,13.36
2024-08-04,SKU_24,WH_3,SUP_3,North,12,296,10,209,0,10.59,15.15,0,0,12.84
2024-08-05,SKU_24,WH_5,SUP_4,North,21,386,7,313,0,7.27,12.17,0,0,22.71
2024-08-05,SKU_24,WH_2,SUP_7,North,15,810,5,365,471,19.69,29.64,0,0,13.98
2024-08-05,SKU_24,WH_1,SUP_2,West,18,280,2,288,0,6.14,10.22,0,0,19.14
2024-08-05,SKU_24,WH_3,SUP_3,West,15,281,10,209,0,10.59,15.15,0,0,17.06
2024-08-05,SKU_24,WH_4,SUP_3,South,24,627,13,301,0,7.11,12.19,0,0,21.53
2024-08-06,SKU_24,WH_2,SUP_7,East,15,795,5,365,0,19.69,29.64,0,0,20.24
2024-08-06,SKU_24,WH_1,SUP_2,South,22,552,2,288,294,6.14,10.22,0,0,21.39
2024-08-06,SKU_24,WH_3,SUP_3,North,14,267,10,209,0,10.59,15.15,0,0,20.3
2024-08-06,SKU_24,WH_4,SUP_3,North,23,604,13,301,0,7.11,12.19,0,0,24.43
2024-08-06,SKU_24,WH_5,SUP_4,North,13,373,7,313,0,7.27,12.17,0,0,12.36
2024-08-07,SKU_24,WH_4,SUP_3,South,8,596,13,301,0,7.11,12.19,0,0,4.73
2024-08-07,SKU_24,WH_2,SUP_7,West,20,775,5,365,0,19.69,29.64,1,0,19.91
2024-08-07,SKU_24,WH_3,SUP_3,North,13,254,10,209,0,10.59,15.15,1,0,13.12
2024-08-07,SKU_24,WH_1,SUP_2,North,13,539,2,288,0,6.14,10.22,0,0,14.93
2024-08-07,SKU_24,WH_5,SUP_4,North,11,362,7,313,0,7.27,12.17,0,0,10.97
2024-08-08,SKU_24,WH_2,SUP_7,South,24,751,5,365,0,19.69,29.64,0,0,23.02
2024-08-08,SKU_24,WH_1,SUP_2,North,7,532,2,288,0,6.14,10.22,0,0,11.41
2024-08-08,SKU_24,WH_3,SUP_3,East,23,231,10,209,0,10.59,15.15,0,0,26.25
2024-08-08,SKU_24,WH_5,SUP_4,West,12,350,7,313,0,7.27,12.17,0,0,15.5
2024-08-08,SKU_24,WH_4,SUP_3,North,13,583,13,301,0,7.11,12.19,0,0,10.19
2024-08-09,SKU_24,WH_2,SUP_7,West,9,742,5,365,0,19.69,29.64,0,0,4.45
2024-08-09,SKU_24,WH_5,SUP_4,North,10,340,7,313,0,7.27,12.17,0,0,12.22
2024-08-09,SKU_24,WH_4,SUP_3,West,11,572,13,301,0,7.11,12.19,0,0,10.18
2024-08-09,SKU_24,WH_3,SUP_3,West,14,217,10,209,0,10.59,15.15,0,0,12.51
2024-08-09,SKU_24,WH_1,SUP_2,South,17,515,2,288,0,6.14,10.22,0,0,18.38
2024-08-10,SKU_24,WH_5,SUP_4,West,20,320,7,313,0,7.27,12.17,1,0,22.22
2024-08-10,SKU_24,WH_3,SUP_3,North,18,199,10,209,0,10.59,15.15,0,0,25.19
2024-08-10,SKU_24,WH_2,SUP_7,South,19,723,5,365,0,19.69,29.64,0,0,15.88
2024-08-10,SKU_24,WH_1,SUP_2,West,12,503,2,288,0,6.14,10.22,0,0,12.24
2024-08-10,SKU_24,WH_4,SUP_3,West,6,566,13,301,0,7.11,12.19,0,0,7.23
2024-08-11,SKU_24,WH_4,SUP_3,North,18,548,13,301,0,7.11,12.19,0,0,17.25
2024-08-11,SKU_24,WH_1,SUP_2,East,4,499,2,288,0,6.14,10.22,0,0,6.35
2024-08-11,SKU_24,WH_5,SUP_4,North,11,309,7,313,0,7.27,12.17,0,0,7.92
2024-08-11,SKU_24,WH_3,SUP_3,East,20,678,10,209,499,10.59,15.15,0,0,15.61
2024-08-11,SKU_24,WH_2,SUP_7,West,7,716,5,365,0,19.69,29.64,0,0,3.97
2024-08-12,SKU_24,WH_5,SUP_4,West,15,531,7,313,237,7.27,12.17,0,0,20.17
2024-08-12,SKU_24,WH_1,SUP_2,West,15,484,2,288,0,6.14,10.22,0,0,18.41
2024-08-12,SKU_24,WH_2,SUP_7,North,20,696,5,365,0,19.69,29.64,1,0,21.3
2024-08-12,SKU_24,WH_4,SUP_3,South,15,533,13,301,0,7.11,12.19,0,0,19.77
2024-08-12,SKU_24,WH_3,SUP_3,South,17,661,10,209,0,10.59,15.15,0,0,22.2
2024-08-13,SKU_24,WH_5,SUP_4,West,12,519,7,313,0,7.27,12.17,0,0,13.7
2024-08-13,SKU_24,WH_2,SUP_7,West,15,681,5,365,0,19.69,29.64,0,0,17.85
2024-08-13,SKU_24,WH_1,SUP_2,North,15,469,2,288,0,6.14,10.22,0,0,16.98
2024-08-13,SKU_24,WH_4,SUP_3,South,5,528,13,301,0,7.11,12.19,1,0,1.35
2024-08-13,SKU_24,WH_3,SUP_3,South,17,644,10,209,0,10.59,15.15,0,0,13.08
2024-08-14,SKU_24,WH_2,SUP_7,West,10,671,5,365,0,19.69,29.64,0,0,13.59
2024-08-14,SKU_24,WH_1,SUP_2,South,11,458,2,288,0,6.14,10.22,0,0,12.35
2024-08-14,SKU_24,WH_5,SUP_4,East,13,506,7,313,0,7.27,12.17,0,0,12.81
2024-08-14,SKU_24,WH_3,SUP_3,North,20,624,10,209,0,10.59,15.15,0,0,22.37
2024-08-14,SKU_24,WH_4,SUP_3,East,10,518,13,301,0,7.11,12.19,0,0,12.28
2024-08-15,SKU_24,WH_2,SUP_7,South,14,657,5,365,0,19.69,29.64,0,0,12.14
2024-08-15,SKU_24,WH_4,SUP_3,East,5,513,13,301,0,7.11,12.19,0,0,5.72
2024-08-15,SKU_24,WH_1,SUP_2,South,11,447,2,288,0,6.14,10.22,0,0,15.69
2024-08-15,SKU_24,WH_5,SUP_4,West,6,500,7,313,0,7.27,12.17,0,0,3.12
2024-08-15,SKU_24,WH_3,SUP_3,West,20,604,10,209,0,10.59,15.15,0,0,20.0
2024-08-16,SKU_24,WH_5,SUP_4,East,9,491,7,313,0,7.27,12.17,0,0,12.26
2024-08-16,SKU_24,WH_2,SUP_7,South,12,645,5,365,0,19.69,29.64,0,0,10.72
2024-08-16,SKU_24,WH_1,SUP_2,West,15,432,2,288,0,6.14,10.22,0,0,15.95
2024-08-16,SKU_24,WH_3,SUP_3,North,19,585,10,209,0,10.59,15.15,0,0,17.81
2024-08-16,SKU_24,WH_4,SUP_3,East,20,493,13,301,0,7.11,12.19,0,0,23.73
2024-08-17,SKU_24,WH_2,SUP_7,South,17,628,5,365,0,19.69,29.64,0,0,15.79
2024-08-17,SKU_24,WH_5,SUP_4,East,11,480,7,313,0,7.27,12.17,0,0,12.05
2024-08-17,SKU_24,WH_1,SUP_2,North,18,414,2,288,0,6.14,10.22,0,0,21.27
2024-08-17,SKU_24,WH_3,SUP_3,East,7,578,10,209,0,10.59,15.15,0,0,9.9
2024-08-17,SKU_24,WH_4,SUP_3,East,13,480,13,301,0,7.11,12.19,0,0,16.88
2024-08-18,SKU_24,WH_5,SUP_4,East,13,467,7,313,0,7.27,12.17,0,0,12.96
2024-08-18,SKU_24,WH_1,SUP_2,North,18,396,2,288,0,6.14,10.22,1,0,22.01
2024-08-18,SKU_24,WH_3,SUP_3,North,9,569,10,209,0,10.59,15.15,1,0,8.62
2024-08-18,SKU_24,WH_2,SUP_7,South,9,619,5,365,0,19.69,29.64,0,0,9.51
2024-08-18,SKU_24,WH_4,SUP_3,South,14,466,13,301,0,7.11,12.19,0,0,17.31
2024-08-19,SKU_24,WH_4,SUP_3,North,10,456,13,301,0,7.11,12.19,0,0,9.07
2024-08-19,SKU_24,WH_2,SUP_7,North,7,612,5,365,0,19.69,29.64,0,0,3.38
2024-08-19,SKU_24,WH_3,SUP_3,North,0,569,10,209,0,10.59,15.15,0,0,4.24
2024-08-19,SKU_24,WH_1,SUP_2,West,6,390,2,288,0,6.14,10.22,0,0,11.73
2024-08-19,SKU_24,WH_5,SUP_4,South,16,451,7,313,0,7.27,12.17,0,0,13.59
2024-08-20,SKU_24,WH_5,SUP_4,North,10,441,7,313,0,7.27,12.17,0,0,9.29
2024-08-20,SKU_24,WH_1,SUP_2,West,0,390,2,288,0,6.14,10.22,0,0,0.0
2024-08-20,SKU_24,WH_4,SUP_3,East,12,444,13,301,0,7.11,12.19,0,0,9.52
2024-08-20,SKU_24,WH_3,SUP_3,South,20,549,10,209,0,10.59,15.15,1,0,17.64
2024-08-20,SKU_24,WH_2,SUP_7,South,11,601,5,365,0,19.69,29.64,0,0,10.57
2024-08-21,SKU_24,WH_2,SUP_7,South,19,582,5,365,0,19.69,29.64,0,0,21.51
2024-08-21,SKU_24,WH_5,SUP_4,West,22,419,7,313,0,7.27,12.17,1,0,20.06
2024-08-21,SKU_24,WH_1,SUP_2,East,9,381,2,288,0,6.14,10.22,0,0,12.31
2024-08-21,SKU_24,WH_4,SUP_3,East,11,433,13,301,0,7.11,12.19,0,0,7.76
2024-08-21,SKU_24,WH_3,SUP_3,West,11,538,10,209,0,10.59,15.15,0,0,9.1
2024-08-22,SKU_24,WH_5,SUP_4,West,8,411,7,313,0,7.27,12.17,0,0,13.37
2024-08-22,SKU_24,WH_1,SUP_2,West,14,367,2,288,0,6.14,10.22,0,0,14.95
2024-08-22,SKU_24,WH_2,SUP_7,North,10,572,5,365,0,19.69,29.64,0,0,9.81
2024-08-22,SKU_24,WH_4,SUP_3,East,13,420,13,301,0,7.11,12.19,0,0,14.47
2024-08-22,SKU_24,WH_3,SUP_3,South,10,528,10,209,0,10.59,15.15,0,0,11.83
2024-08-23,SKU_24,WH_4,SUP_3,North,12,408,13,301,0,7.11,12.19,0,0,7.54
2024-08-23,SKU_24,WH_5,SUP_4,South,10,401,7,313,0,7.27,12.17,0,0,11.44
2024-08-23,SKU_24,WH_3,SUP_3,East,14,514,10,209,0,10.59,15.15,0,0,17.96
2024-08-23,SKU_24,WH_1,SUP_2,North,10,357,2,288,0,6.14,10.22,1,0,6.67
2024-08-23,SKU_24,WH_2,SUP_7,East,17,555,5,365,0,19.69,29.64,0,0,12.51
2024-08-24,SKU_24,WH_1,SUP_2,South,14,343,2,288,0,6.14,10.22,0,0,17.75
2024-08-24,SKU_24,WH_3,SUP_3,North,5,509,10,209,0,10.59,15.15,0,0,0.74
2024-08-24,SKU_24,WH_5,SUP_4,South,20,381,7,313,0,7.27,12.17,0,0,19.79
2024-08-24,SKU_24,WH_2,SUP_7,West,15,540,5,365,0,19.69,29.64,0,0,15.78
2024-08-24,SKU_24,WH_4,SUP_3,North,16,392,13,301,0,7.11,12.19,0,0,13.87
2024-08-25,SKU_24,WH_2,SUP_7,West,17,523,5,365,0,19.69,29.64,0,0,15.61
2024-08-25,SKU_24,WH_5,SUP_4,West,12,369,7,313,0,7.27,12.17,0,0,7.94
2024-08-25,SKU_24,WH_3,SUP_3,West,14,495,10,209,0,10.59,15.15,0,0,12.9
2024-08-25,SKU_24,WH_4,SUP_3,West,19,373,13,301,0,7.11,12.19,0,0,21.81
2024-08-25,SKU_24,WH_1,SUP_2,South,10,333,2,288,0,6.14,10.22,0,0,8.51
2024-08-26,SKU_24,WH_2,SUP_7,South,7,516,5,365,0,19.69,29.64,0,0,5.15
2024-08-26,SKU_24,WH_1,SUP_2,West,0,333,2,288,0,6.14,10.22,1,0,0.0
2024-08-26,SKU_24,WH_3,SUP_3,West,11,484,10,209,0,10.59,15.15,0,0,13.24
2024-08-26,SKU_24,WH_4,SUP_3,North,7,366,13,301,0,7.11,12.19,0,0,7.28
2024-08-26,SKU_24,WH_5,SUP_4,North,7,362,7,313,0,7.27,12.17,0,0,6.96
2024-08-27,SKU_24,WH_2,SUP_7,West,9,507,5,365,0,19.69,29.64,0,0,10.86
2024-08-27,SKU_24,WH_4,SUP_3,North,8,358,13,301,0,7.11,12.19,0,0,8.69
2024-08-27,SKU_24,WH_5,SUP_4,East,10,352,7,313,0,7.27,12.17,0,0,12.68
2024-08-27,SKU_24,WH_3,SUP_3,North,11,473,10,209,0,10.59,15.15,0,0,8.07
2024-08-27,SKU_24,WH_1,SUP_2,East,9,324,2,288,0,6.14,10.22,0,0,11.55
2024-08-28,SKU_24,WH_4,SUP_3,South,11,347,13,301,0,7.11,12.19,0,0,8.5
2024-08-28,SKU_24,WH_1,SUP_2,South,10,314,2,288,0,6.14,10.22,0,0,12.4
2024-08-28,SKU_24,WH_3,SUP_3,East,8,465,10,209,0,10.59,15.15,0,0,12.21
2024-08-28,SKU_24,WH_2,SUP_7,West,8,499,5,365,0,19.69,29.64,0,0,10.11
2024-08-28,SKU_24,WH_5,SUP_4,West,13,339,7,313,0,7.27,12.17,0,0,11.08
2024-08-29,SKU_24,WH_2,SUP_7,East,7,492,5,365,0,19.69,29.64,0,0,2.31
2024-08-29,SKU_24,WH_4,SUP_3,West,15,332,13,301,0,7.11,12.19,0,0,17.78
2024-08-29,SKU_24,WH_5,SUP_4,West,19,320,7,313,0,7.27,12.17,1,0,12.25
2024-08-29,SKU_24,WH_1,SUP_2,East,12,302,2,288,0,6.14,10.22,0,0,11.22
2024-08-29,SKU_24,WH_3,SUP_3,South,10,455,10,209,0,10.59,15.15,0,0,7.56
2024-08-30,SKU_24,WH_1,SUP_2,West,20,282,2,288,0,6.14,10.22,0,0,14.99
2024-08-30,SKU_24,WH_2,SUP_7,West,15,477,5,365,0,19.69,29.64,0,0,15.03
2024-08-30,SKU_24,WH_4,SUP_3,East,8,324,13,301,0,7.11,12.19,0,0,7.52
2024-08-30,SKU_24,WH_5,SUP_4,North,16,304,7,313,0,7.27,12.17,0,0,22.05
2024-08-30,SKU_24,WH_3,SUP_3,South,8,447,10,209,0,10.59,15.15,0,0,9.56
2024-08-31,SKU_24,WH_5,SUP_4,South,16,492,7,313,204,7.27,12.17,0,0,16.65
2024-08-31,SKU_24,WH_1,SUP_2,North,12,572,2,288,302,6.14,10.22,0,0,15.41
2024-08-31,SKU_24,WH_2,SUP_7,North,10,467,5,365,0,19.69,29.64,0,0,12.24
2024-08-31,SKU_24,WH_3,SUP_3,West,13,434,10,209,0,10.59,15.15,0,0,10.34
2024-08-31,SKU_24,WH_4,SUP_3,West,11,313,13,301,0,7.11,12.19,0,0,12.14
2024-09-01,SKU_24,WH_1,SUP_2,East,6,566,2,288,0,6.14,10.22,0,0,4.73
2024-09-01,SKU_24,WH_3,SUP_3,East,14,420,10,209,0,10.59,15.15,0,0,11.71
2024-09-01,SKU_24,WH_4,SUP_3,South,7,306,13,301,0,7.11,12.19,0,0,11.29
2024-09-01,SKU_24,WH_5,SUP_4,East,16,476,7,313,0,7.27,12.17,0,0,16.79
2024-09-01,SKU_24,WH_2,SUP_7,West,14,453,5,365,0,19.69,29.64,0,0,15.38
2024-09-02,SKU_24,WH_5,SUP_4,West,16,460,7,313,0,7.27,12.17,1,0,15.69
2024-09-02,SKU_24,WH_4,SUP_3,South,2,304,13,301,0,7.11,12.19,0,0,0.04
2024-09-02,SKU_24,WH_3,SUP_3,East,5,415,10,209,0,10.59,15.15,1,0,5.65
2024-09-02,SKU_24,WH_1,SUP_2,South,24,542,2,288,0,6.14,10.22,0,0,25.29
2024-09-02,SKU_24,WH_2,SUP_7,North,7,446,5,365,0,19.69,29.64,0,0,8.48
2024-09-03,SKU_24,WH_4,SUP_3,North,6,298,13,301,0,7.11,12.19,0,0,1.51
2024-09-03,SKU_24,WH_3,SUP_3,East,7,408,10,209,0,10.59,15.15,0,0,6.34
2024-09-03,SKU_24,WH_1,SUP_2,East,10,532,2,288,0,6.14,10.22,1,0,10.7
2024-09-03,SKU_24,WH_2,SUP_7,North,7,439,5,365,0,19.69,29.64,0,0,3.78
2024-09-03,SKU_24,WH_5,SUP_4,East,8,452,7,313,0,7.27,12.17,0,0,6.1
2024-09-04,SKU_24,WH_3,SUP_3,North,13,395,10,209,0,10.59,15.15,0,0,13.08
2024-09-04,SKU_24,WH_2,SUP_7,East,5,434,5,365,0,19.69,29.64,0,0,6.16
2024-09-04,SKU_24,WH_4,SUP_3,East,8,518,13,301,228,7.11,12.19,0,0,11.13
2024-09-04,SKU_24,WH_5,SUP_4,South,1,451,7,313,0,7.27,12.17,0,0,0.0
2024-09-04,SKU_24,WH_1,SUP_2,North,8,524,2,288,0,6.14,10.22,0,0,6.23
2024-09-05,SKU_24,WH_2,SUP_7,South,20,414,5,365,0,19.69,29.64,1,0,21.59
2024-09-05,SKU_24,WH_1,SUP_2,South,9,515,2,288,0,6.14,10.22,0,0,14.49
2024-09-05,SKU_24,WH_4,SUP_3,East,16,502,13,301,0,7.11,12.19,0,0,17.34
2024-09-05,SKU_24,WH_5,SUP_4,East,9,442,7,313,0,7.27,12.17,0,0,10.19
2024-09-05,SKU_24,WH_3,SUP_3,East,15,380,10,209,0,10.59,15.15,0,0,10.43
2024-09-06,SKU_24,WH_3,SUP_3,North,9,371,10,209,0,10.59,15.15,0,0,8.9
2024-09-06,SKU_24,WH_4,SUP_3,North,6,496,13,301,0,7.11,12.19,0,0,13.26
2024-09-06,SKU_24,WH_5,SUP_4,West,2,440,7,313,0,7.27,12.17,0,0,0.0
2024-09-06,SKU_24,WH_2,SUP_7,East,6,408,5,365,0,19.69,29.64,0,0,6.3
2024-09-06,SKU_24,WH_1,SUP_2,East,9,506,2,288,0,6.14,10.22,0,0,6.95
2024-09-07,SKU_24,WH_2,SUP_7,West,6,402,5,365,0,19.69,29.64,0,0,4.29
2024-09-07,SKU_24,WH_3,SUP_3,North,11,360,10,209,0,10.59,15.15,0,0,8.24
2024-09-07,SKU_24,WH_4,SUP_3,East,13,483,13,301,0,7.11,12.19,0,0,14.73
2024-09-07,SKU_24,WH_1,SUP_2,South,14,492,2,288,0,6.14,10.22,0,0,12.75
2024-09-07,SKU_24,WH_5,SUP_4,South,10,430,7,313,0,7.27,12.17,0,0,11.01
2024-09-08,SKU_24,WH_5,SUP_4,West,2,428,7,313,0,7.27,12.17,0,0,2.13
2024-09-08,SKU_24,WH_2,SUP_7,West,20,382,5,365,0,19.69,29.64,0,0,18.44
2024-09-08,SKU_24,WH_3,SUP_3,North,2,358,10,209,0,10.59,15.15,0,0,0.0
2024-09-08,SKU_24,WH_1,SUP_2,East,15,477,2,288,0,6.14,10.22,1,0,15.36
2024-09-08,SKU_24,WH_4,SUP_3,North,6,477,13,301,0,7.11,12.19,0,0,4.36
2024-09-09,SKU_24,WH_5,SUP_4,North,5,423,7,313,0,7.27,12.17,0,0,4.9
2024-09-09,SKU_24,WH_2,SUP_7,West,9,373,5,365,0,19.69,29.64,0,0,5.1
2024-09-09,SKU_24,WH_3,SUP_3,North,9,349,10,209,0,10.59,15.15,0,0,11.4
2024-09-09,SKU_24,WH_1,SUP_2,North,15,462,2,288,0,6.14,10.22,0,0,13.96
2024-09-09,SKU_24,WH_4,SUP_3,South,7,470,13,301,0,7.11,12.19,0,0,7.62
2024-09-10,SKU_24,WH_3,SUP_3,West,10,339,10,209,0,10.59,15.15,0,0,8.66
2024-09-10,SKU_24,WH_2,SUP_7,South,19,354,5,365,0,19.69,29.64,0,0,18.52
2024-09-10,SKU_24,WH_4,SUP_3,South,14,456,13,301,0,7.11,12.19,1,0,15.47
2024-09-10,SKU_24,WH_1,SUP_2,South,13,449,2,288,0,6.14,10.22,0,0,9.3
2024-09-10,SKU_24,WH_5,SUP_4,East,12,411,7,313,0,7.27,12.17,0,0,12.58
2024-09-11,SKU_24,WH_2,SUP_7,South,15,597,5,365,258,19.69,29.64,0,0,17.06
2024-09-11,SKU_24,WH_5,SUP_4,East,6,405,7,313,0,7.27,12.17,0,0,7.35
2024-09-11,SKU_24,WH_1,SUP_2,South,12,437,2,288,0,6.14,10.22,0,0,14.46
2024-09-11,SKU_24,WH_4,SUP_3,East,4,452,13,301,0,7.11,12.19,0,0,2.73
2024-09-11,SKU_24,WH_3,SUP_3,North,13,326,10,209,0,10.59,15.15,0,0,8.04
2024-09-12,SKU_24,WH_4,SUP_3,East,13,439,13,301,0,7.11,12.19,0,0,15.49
2024-09-12,SKU_24,WH_3,SUP_3,West,7,319,10,209,0,10.59,15.15,0,0,7.55
2024-09-12,SKU_24,WH_1,SUP_2,South,6,431,2,288,0,6.14,10.22,0,0,7.33
2024-09-12,SKU_24,WH_2,SUP_7,North,8,589,5,365,0,19.69,29.64,0,0,8.76
2024-09-12,SKU_24,WH_5,SUP_4,West,12,393,7,313,0,7.27,12.17,0,0,10.72
2024-09-13,SKU_24,WH_5,SUP_4,South,13,380,7,313,0,7.27,12.17,1,0,16.27
2024-09-13,SKU_24,WH_3,SUP_3,South,19,300,10,209,0,10.59,15.15,0,0,20.67
2024-09-13,SKU_24,WH_4,SUP_3,South,22,417,13,301,0,7.11,12.19,0,0,26.63
2024-09-13,SKU_24,WH_2,SUP_7,East,4,585,5,365,0,19.69,29.64,0,0,3.44
2024-09-13,SKU_24,WH_1,SUP_2,West,7,424,2,288,0,6.14,10.22,0,0,10.08
2024-09-14,SKU_24,WH_1,SUP_2,West,15,409,2,288,0,6.14,10.22,0,0,14.39
2024-09-14,SKU_24,WH_5,SUP_4,North,12,368,7,313,0,7.27,12.17,0,0,5.33
2024-09-14,SKU_24,WH_4,SUP_3,South,2,415,13,301,0,7.11,12.19,0,0,5.09
2024-09-14,SKU_24,WH_3,SUP_3,South,8,292,10,209,0,10.59,15.15,0,0,7.83
2024-09-14,SKU_24,WH_2,SUP_7,West,13,572,5,365,0,19.69,29.64,0,0,17.18
2024-09-15,SKU_24,WH_3,SUP_3,North,11,281,10,209,0,10.59,15.15,0,0,9.4
2024-09-15,SKU_24,WH_4,SUP_3,West,5,410,13,301,0,7.11,12.19,0,0,1.96
2024-09-15,SKU_24,WH_2,SUP_7,South,3,569,5,365,0,19.69,29.64,0,0,0.0
2024-09-15,SKU_24,WH_1,SUP_2,East,8,401,2,288,0,6.14,10.22,0,0,9.14
2024-09-15,SKU_24,WH_5,SUP_4,West,4,364,7,313,0,7.27,12.17,0,0,6.42
2024-09-16,SKU_24,WH_2,SUP_7,North,3,566,5,365,0,19.69,29.64,0,0,2.44
2024-09-16,SKU_24,WH_1,SUP_2,South,9,392,2,288,0,6.14,10.22,0,0,13.02
2024-09-16,SKU_24,WH_3,SUP_3,West,17,264,10,209,0,10.59,15.15,0,0,15.4
2024-09-16,SKU_24,WH_5,SUP_4,South,19,345,7,313,0,7.27,12.17,0,0,15.7
2024-09-16,SKU_24,WH_4,SUP_3,West,14,396,13,301,0,7.11,12.19,1,0,15.53
2024-09-17,SKU_24,WH_3,SUP_3,South,7,257,10,209,0,10.59,15.15,0,0,0.0
2024-09-17,SKU_24,WH_5,SUP_4,North,16,329,7,313,0,7.27,12.17,0,0,21.05
2024-09-17,SKU_24,WH_2,SUP_7,East,2,564,5,365,0,19.69,29.64,0,0,4.45
2024-09-17,SKU_24,WH_4,SUP_3,North,13,383,13,301,0,7.11,12.19,0,0,11.95
2024-09-17,SKU_24,WH_1,SUP_2,East,1,391,2,288,0,6.14,10.22,0,0,3.7
2024-09-18,SKU_24,WH_3,SUP_3,North,10,247,10,209,0,10.59,15.15,0,0,7.28
2024-09-18,SKU_24,WH_1,SUP_2,East,12,379,2,288,0,6.14,10.22,0,0,9.08
2024-09-18,SKU_24,WH_5,SUP_4,South,9,320,7,313,0,7.27,12.17,0,0,8.24
2024-09-18,SKU_24,WH_2,SUP_7,North,7,557,5,365,0,19.69,29.64,0,0,14.71
2024-09-18,SKU_24,WH_4,SUP_3,South,9,374,13,301,0,7.11,12.19,0,0,11.58
2024-09-19,SKU_24,WH_4,SUP_3,East,14,360,13,301,0,7.11,12.19,0,0,13.27
2024-09-19,SKU_24,WH_1,SUP_2,East,9,370,2,288,0,6.14,10.22,0,0,7.36
2024-09-19,SKU_24,WH_2,SUP_7,East,8,549,5,365,0,19.69,29.64,0,0,3.98
2024-09-19,SKU_24,WH_5,SUP_4,North,20,300,7,313,0,7.27,12.17,0,0,22.95
2024-09-19,SKU_24,WH_3,SUP_3,South,7,240,10,209,0,10.59,15.15,0,0,6.35
2024-09-20,SKU_24,WH_3,SUP_3,North,13,227,10,209,0,10.59,15.15,0,0,18.36
2024-09-20,SKU_24,WH_2,SUP_7,East,14,535,5,365,0,19.69,29.64,0,0,12.86
2024-09-20,SKU_24,WH_1,SUP_2,West,8,362,2,288,0,6.14,10.22,0,0,9.32
2024-09-20,SKU_24,WH_4,SUP_3,South,3,357,13,301,0,7.11,12.19,0,0,0.0
2024-09-20,SKU_24,WH_5,SUP_4,East,18,647,7,313,365,7.27,12.17,0,0,18.93
2024-09-21,SKU_24,WH_2,SUP_7,North,6,529,5,365,0,19.69,29.64,1,0,7.78
2024-09-21,SKU_24,WH_4,SUP_3,East,7,350,13,301,0,7.11,12.19,0,0,8.55
2024-09-21,SKU_24,WH_5,SUP_4,North,9,638,7,313,0,7.27,12.17,0,0,8.29
2024-09-21,SKU_24,WH_1,SUP_2,North,7,355,2,288,0,6.14,10.22,0,0,6.31
2024-09-21,SKU_24,WH_3,SUP_3,West,9,218,10,209,0,10.59,15.15,0,0,9.96
2024-09-22,SKU_24,WH_2,SUP_7,East,8,521,5,365,0,19.69,29.64,0,0,7.35
2024-09-22,SKU_24,WH_1,SUP_2,South,3,352,2,288,0,6.14,10.22,1,0,3.77
2024-09-22,SKU_24,WH_3,SUP_3,South,15,203,10,209,0,10.59,15.15,0,0,21.77
