global_idx,Date,orig_Units_Sold,orig_Order_Quantity,action_idx,order_qty,demand_used,units_sold,inv_before,inv_after,reward,y_order_placed,stockout_flag
1057,2024-07-30,25,0,4,19,15,15,938,923,393.5769315068493,1,0
1058,2024-07-30,20,0,7,15,16,16,946,930,423.52821917808217,1,0
1059,2024-07-30,17,0,0,0,14,14,949,935,413.49342465753426,0,0
1060,2024-07-31,8,0,2,30,15,15,950,935,393.49342465753426,1,0
1061,2024-07-31,18,0,2,15,9,9,935,926,213.55605479452055,1,0
1062,2024-07-31,14,0,4,9,11,11,956,945,273.42383561643834,1,0
1063,2024-07-31,17,0,3,11,11,11,960,949,273.396,1,0
1064,2024-07-31,11,0,12,11,14,14,958,944,363.4307945205479,1,0
1065,2024-08-01,7,0,12,14,17,17,955,938,453.47254794520546,1,0
1066,2024-08-01,19,0,10,17,12,12,949,937,303.47950684931504,1,0
1067,2024-08-01,15,0,8,12,16,16,951,935,423.49342465753426,1,0
1068,2024-08-01,9,0,17,16,18,18,952,934,483.50038356164384,1,0
1069,2024-08-01,12,0,4,18,10,10,946,936,243.48646575342468,1,0
1070,2024-08-02,8,0,2,10,18,18,952,934,483.50038356164384,1,0
1071,2024-08-02,27,0,9,18,18,18,952,934,483.50038356164384,1,0
1072,2024-08-02,21,0,8,18,18,18,944,926,483.5560547945205,1,0
1073,2024-08-02,16,0,10,18,20,20,944,924,543.5699726027398,1,0
1074,2024-08-02,16,0,1,24,18,18,424,406,487.1746849315068,1,0
1075,2024-08-03,19,0,1,24,17,17,406,389,457.29298630136987,1,0
1076,2024-08-03,23,0,8,192,19,19,413,394,517.2581917808219,1,0
1077,2024-08-03,6,0,14,335,27,27,418,391,757.2790684931507,1,0
1078,2024-08-03,12,0,0,0,23,23,583,560,686.1030136986301,0,0
1079,2024-08-03,11,0,13,85,29,29,895,866,813.9735890410959,1,0
1080,2024-08-04,6,0,15,29,15,15,866,851,394.07797260273975,1,0
1081,2024-08-04,7,0,12,15,10,10,936,926,243.55605479452055,1,0
1082,2024-08-04,14,0,20,10,14,14,955,941,363.4516712328767,1,0
1083,2024-08-04,17,0,15,14,14,14,956,942,363.44471232876714,1,0
1084,2024-08-04,12,0,15,14,16,16,952,936,423.4864657534247,1,0
1085,2024-08-05,21,0,12,16,17,17,950,933,453.5073424657534,1,0
1086,2024-08-05,15,471,13,17,21,21,947,926,573.5560547945205,1,0
1087,2024-08-05,18,0,2,21,22,22,942,920,603.5978082191781,1,0
1088,2024-08-05,15,0,8,22,15,15,937,922,393.58389041095893,1,0
1089,2024-08-05,24,0,13,15,11,11,943,932,273.514301369863,1,0
1090,2024-08-06,14,0,13,11,14,14,954,940,363.4586301369863,1,0
1091,2024-08-06,22,294,13,14,14,14,955,941,363.4516712328767,1,0
1092,2024-08-06,13,0,1,14,14,14,952,938,363.47254794520546,1,0
1093,2024-08-06,23,0,3,14,7,7,952,945,153.42383561643837,1,0
1094,2024-08-06,15,0,3,7,7,7,959,952,153.37512328767124,1,0
1095,2024-08-07,8,0,6,7,11,11,966,955,273.3542465753425,1,0
1096,2024-08-07,20,0,10,11,17,17,962,945,453.42383561643834,1,0
1097,2024-08-07,13,0,15,17,16,16,952,936,423.4864657534247,1,0
1098,2024-08-07,13,0,3,16,6,6,947,941,123.45167123287672,1,0
1099,2024-08-07,11,0,7,6,4,4,958,954,63.36120547945205,1,0
1100,2024-08-08,24,0,18,4,11,11,970,959,273.3264109589041,1,0
1101,2024-08-08,7,0,0,0,8,8,965,957,233.34032876712328,0,0
1102,2024-08-08,23,0,8,19,14,14,961,947,363.4099178082192,1,0
1103,2024-08-08,12,0,8,14,13,13,947,934,333.50038356164384,1,0
1104,2024-08-08,13,0,6,144,10,10,583,573,246.01254794520548,1,0
1105,2024-08-09,9,0,2,48,14,14,573,559,366.10997260273973,1,0
1106,2024-08-09,10,0,20,229,16,16,703,687,425.21923287671234,1,0
1107,2024-08-09,11,0,20,16,21,21,735,714,575.0313424657534,1,0
1108,2024-08-09,14,0,12,21,17,17,943,926,453.55605479452055,1,0
1109,2024-08-09,17,0,13,17,14,14,942,928,363.5421369863014,1,0
1110,2024-08-10,20,0,15,14,23,23,949,926,633.5560547945205,1,0
1111,2024-08-10,18,0,16,23,9,9,943,934,213.50038356164384,1,0
1112,2024-08-10,19,0,18,9,7,7,948,941,153.45167123287672,1,0
1113,2024-08-10,12,0,19,7,14,14,964,950,363.38904109589043,1,0
1114,2024-08-10,6,0,9,14,17,17,959,942,453.44471232876714,1,0
1115,2024-08-11,18,0,0,0,10,10,949,939,293.4655890410959,0,0
1116,2024-08-11,4,0,9,27,13,13,953,940,333.4586301369863,1,0
1117,2024-08-11,11,0,1,13,14,14,940,926,363.55605479452055,1,0
1118,2024-08-11,20,499,1,14,20,20,953,933,543.5073424657535,1,0
1119,2024-08-11,7,0,0,0,22,22,946,924,653.5699726027398,0,0
1120,2024-08-12,15,0,17,42,25,25,938,913,693.6465205479452,1,0
1121,2024-08-12,15,237,20,25,15,15,913,898,393.75090410958904,1,0
1122,2024-08-12,20,0,6,15,24,24,940,916,663.6256438356164,1,0
1123,2024-08-12,17,0,0,0,26,26,941,915,773.632602739726,0,0
1124,2024-08-12,15,0,3,50,25,25,930,905,693.7021917808219,1,0
1125,2024-08-13,12,0,12,25,22,22,905,883,603.8552876712329,1,0
1126,2024-08-13,15,0,17,22,17,17,933,916,453.6256438356164,1,0
1127,2024-08-13,15,0,14,17,16,16,941,925,423.56301369863013,1,0
1128,2024-08-13,5,0,7,16,18,18,947,929,483.5351780821918,1,0
1129,2024-08-13,17,0,20,18,16,16,946,930,423.52821917808217,1,0
1130,2024-08-14,10,0,12,16,13,13,946,933,333.5073424657534,1,0
1131,2024-08-14,11,0,12,13,12,12,951,939,303.4655890410959,1,0
1132,2024-08-14,13,0,20,12,11,11,955,944,273.4307945205479,1,0
1133,2024-08-14,20,0,2,11,11,11,957,946,273.41687671232876,1,0
1134,2024-08-14,10,0,1,24,12,12,518,506,306.4787945205479,1,0
1135,2024-08-15,14,0,13,311,9,9,506,497,216.54142465753426,1,0
1136,2024-08-15,20,0,3,72,16,16,521,505,426.48575342465756,1,0
1137,2024-08-15,5,0,20,92,8,8,816,808,184.37720547945204,1,0
1138,2024-08-15,6,0,7,8,8,8,880,872,183.93183561643835,1,0
1139,2024-08-15,11,0,18,8,16,16,964,948,423.4029589041096,1,0
1140,2024-08-16,9,0,6,16,12,12,956,944,303.4307945205479,1,0
1141,2024-08-16,12,0,4,12,10,10,952,942,243.44471232876714,1,0
1142,2024-08-16,15,0,11,10,12,12,958,946,303.41687671232876,1,0
1143,2024-08-16,19,0,1,12,14,14,958,944,363.4307945205479,1,0
1144,2024-08-16,20,0,18,14,14,14,954,940,363.4586301369863,1,0
1145,2024-08-17,17,0,15,14,17,17,952,935,453.49342465753426,1,0
1146,2024-08-17,11,0,6,17,20,20,949,929,543.5351780821918,1,0
1147,2024-08-17,18,0,6,20,12,12,943,931,303.5212602739726,1,0
1148,2024-08-17,7,0,1,12,12,12,948,936,303.4864657534247,1,0
1149,2024-08-17,13,0,19,12,20,20,956,936,543.4864657534247,1,0
1150,2024-08-18,18,0,13,20,24,24,948,924,663.5699726027398,1,0
1151,2024-08-18,9,0,4,24,8,8,936,928,183.54213698630136,1,0
1152,2024-08-18,13,0,4,8,16,16,948,932,423.514301369863,1,0
1153,2024-08-18,14,0,2,16,17,17,956,939,453.4655890410959,1,0
1154,2024-08-18,9,0,3,17,19,19,947,928,513.5421369863013,1,0
1155,2024-08-19,10,0,13,19,18,18,944,926,483.5560547945205,1,0
1156,2024-08-19,7,0,20,18,18,18,943,925,483.56301369863013,1,0
1157,2024-08-19,0,0,12,18,12,12,944,932,303.514301369863,1,0
1158,2024-08-19,6,0,4,12,15,15,950,935,393.49342465753426,1,0
1159,2024-08-19,16,0,7,15,17,17,953,936,453.4864657534247,1,0
1160,2024-08-20,10,0,20,17,14,14,948,934,363.50038356164384,1,0
1161,2024-08-20,0,0,19,14,21,21,949,928,573.5421369863013,1,0
1162,2024-08-20,12,0,12,21,16,16,945,929,423.5351780821918,1,0
1163,2024-08-20,20,0,18,16,20,20,943,923,543.5769315068493,1,0
1164,2024-08-20,11,0,9,216,21,21,601,580,575.9638356164384,1,0
1165,2024-08-21,9,0,12,184,23,23,580,557,636.1238904109589,1,0
1166,2024-08-21,22,0,3,23,18,18,773,755,484.74602739726026,1,0
1167,2024-08-21,11,0,6,18,18,18,939,921,483.59084931506845,1,0
1168,2024-08-21,11,0,6,18,12,12,944,932,303.514301369863,1,0
1169,2024-08-21,19,0,1,12,17,17,950,933,453.5073424657534,1,0
1170,2024-08-22,8,0,15,17,20,20,951,931,543.5212602739726,1,0
1171,2024-08-22,14,0,20,20,8,8,943,935,183.49342465753423,1,0
1172,2024-08-22,10,0,2,8,8,8,952,944,183.43079452054795,1,0
1173,2024-08-22,13,0,17,8,15,15,964,949,393.396,1,0
1174,2024-08-22,10,0,13,15,18,18,957,939,483.4655890410959,1,0
1175,2024-08-23,12,0,10,18,15,15,947,932,393.514301369863,1,0
1176,2024-08-23,17,0,10,15,11,11,947,936,273.4864657534247,1,0
1177,2024-08-23,10,0,17,11,14,14,954,940,363.4586301369863,1,0
1178,2024-08-23,10,0,1,14,17,17,955,938,453.47254794520546,1,0
1179,2024-08-23,14,0,20,17,18,18,949,931,483.52126027397264,1,0
1180,2024-08-24,14,0,12,18,7,7,945,938,153.4725479452055,1,0
1181,2024-08-24,5,0,1,7,11,11,955,944,273.4307945205479,1,0
1182,2024-08-24,20,0,12,11,14,14,962,948,363.4029589041096,1,0
1183,2024-08-24,15,0,13,14,11,11,955,944,273.4307945205479,1,0
1184,2024-08-24,16,0,6,11,21,21,955,934,573.5003835616438,1,0
1185,2024-08-25,17,0,15,21,10,10,948,938,243.47254794520546,1,0
1186,2024-08-25,12,0,13,10,13,13,949,936,333.4864657534247,1,0
1187,2024-08-25,14,0,20,13,15,15,957,942,393.44471232876714,1,0
1188,2024-08-25,19,0,12,15,13,13,952,939,333.4655890410959,1,0
1189,2024-08-25,10,0,7,13,11,11,952,941,273.4516712328767,1,0
1190,2024-08-26,7,0,12,11,13,13,956,943,333.43775342465756,1,0
1191,2024-08-26,7,0,5,13,11,11,956,945,273.42383561643834,1,0
1192,2024-08-26,0,0,5,11,15,15,956,941,393.4516712328767,1,0
1193,2024-08-26,7,0,20,15,11,11,954,943,273.43775342465756,1,0
1194,2024-08-26,11,0,1,24,12,12,484,472,306.71539726027396,1,0
1195,2024-08-27,10,0,15,359,15,15,472,457,396.8197808219178,1,0
1196,2024-08-27,8,0,0,0,13,13,481,468,386.74323287671234,0,0
1197,2024-08-27,9,0,8,153,7,7,827,820,154.293698630137,1,0
1198,2024-08-27,11,0,18,7,8,8,820,812,184.3493698630137,1,0
1199,2024-08-27,9,0,19,8,14,14,965,951,363.3820821917808,1,0
1200,2024-08-28,11,0,3,14,11,11,958,947,273.4099178082192,1,0
1201,2024-08-28,10,0,6,11,19,19,955,936,513.4864657534247,1,0
1202,2024-08-28,8,0,6,19,18,18,950,932,483.514301369863,1,0
1203,2024-08-28,8,0,6,18,15,15,943,928,393.5421369863014,1,0
1204,2024-08-28,13,0,19,15,14,14,947,933,363.5073424657534,1,0
1205,2024-08-29,7,0,5,14,12,12,951,939,303.4655890410959,1,0
1206,2024-08-29,10,0,9,12,15,15,954,939,393.4655890410959,1,0
1207,2024-08-29,15,0,2,15,17,17,953,936,453.4864657534247,1,0
1208,2024-08-29,12,0,6,17,16,16,948,932,423.514301369863,1,0
1209,2024-08-29,19,0,11,16,12,12,947,935,303.49342465753426,1,0
1210,2024-08-30,20,0,1,12,15,15,952,937,393.47950684931504,1,0
1211,2024-08-30,15,0,20,15,16,16,953,937,423.47950684931504,1,0
1212,2024-08-30,8,0,18,16,12,12,949,937,303.47950684931504,1,0
1213,2024-08-30,16,0,19,12,14,14,952,938,363.47254794520546,1,0
1214,2024-08-30,8,0,20,14,14,14,954,940,363.4586301369863,1,0
1215,2024-08-31,13,0,19,14,7,7,952,945,153.42383561643837,1,0
1216,2024-08-31,11,0,1,7,12,12,959,947,303.4099178082192,1,0
1217,2024-08-31,16,204,1,12,16,16,961,945,423.42383561643834,1,0
1218,2024-08-31,12,302,7,16,15,15,952,937,393.47950684931504,1,0
1219,2024-08-31,10,0,17,15,9,9,949,940,213.4586301369863,1,0
1220,2024-09-01,6,0,12,9,11,11,956,945,273.42383561643834,1,0
1221,2024-09-01,14,0,0,0,11,11,960,949,323.396,0,0
1222,2024-09-01,7,0,7,22,10,10,958,948,243.4029589041096,1,0
1223,2024-09-01,16,0,13,10,13,13,948,935,333.49342465753426,1,0
1224,2024-09-01,14,0,1,24,17,17,453,436,456.96591780821916,1,0
1225,2024-09-02,16,0,13,311,19,19,436,417,517.0981369863014,1,0
1226,2024-09-02,2,0,20,228,9,9,441,432,216.99375342465754,1,0
1227,2024-09-02,5,0,0,0,10,10,743,733,294.8991232876712,0,0
1228,2024-09-02,24,0,11,19,9,9,961,952,213.37512328767122,1,0
1229,2024-09-02,7,0,19,9,10,10,952,942,243.44471232876714,1,0
1230,2024-09-03,6,0,15,10,11,11,961,950,273.38904109589043,1,0
1231,2024-09-03,7,0,2,11,15,15,959,944,393.4307945205479,1,0
1232,2024-09-03,10,0,2,15,19,19,954,935,513.4934246575342,1,0
1233,2024-09-03,7,0,12,19,26,26,946,920,723.5978082191781,1,0
1234,2024-09-03,8,0,3,26,20,20,935,915,543.632602739726,1,0
1235,2024-09-04,8,228,1,20,15,15,934,919,393.6047671232877,1,0
1236,2024-09-04,13,0,13,15,14,14,945,931,363.5212602739726,1,0
1237,2024-09-04,1,0,4,14,19,19,951,932,513.514301369863,1,0
1238,2024-09-04,8,0,15,19,18,18,947,929,483.5351780821918,1,0
1239,2024-09-04,5,0,6,18,18,18,943,925,483.56301369863013,1,0
1240,2024-09-05,20,0,17,18,18,18,944,926,483.5560547945205,1,0
1241,2024-09-05,9,0,12,18,17,17,944,927,453.54909589041097,1,0
1242,2024-09-05,16,0,2,17,16,16,945,929,423.5351780821918,1,0
1243,2024-09-05,9,0,8,16,19,19,947,928,513.5421369863013,1,0
1244,2024-09-05,15,0,1,19,18,18,945,927,483.54909589041097,1,0
1245,2024-09-06,9,0,16,18,14,14,943,929,363.5351780821918,1,0
1246,2024-09-06,6,0,18,14,21,21,948,927,573.549095890411,1,0
1247,2024-09-06,2,0,19,21,17,17,945,928,453.5421369863014,1,0
1248,2024-09-06,6,0,1,17,23,23,942,919,633.6047671232876,1,0
1249,2024-09-06,9,0,11,23,14,14,940,926,363.55605479452055,1,0
1250,2024-09-07,11,0,3,14,15,15,943,928,393.5421369863014,1,0
1251,2024-09-07,6,0,18,15,17,17,951,934,453.50038356164384,1,0
1252,2024-09-07,13,0,20,17,23,23,948,925,633.5630136986301,1,0
1253,2024-09-07,10,0,14,23,27,27,940,913,753.6465205479452,1,0
1254,2024-09-07,14,0,4,96,19,19,492,473,516.7084383561644,1,0
1255,2024-09-08,2,0,12,287,17,17,473,456,456.82673972602737,1,0
1256,2024-09-08,20,0,13,141,28,28,552,524,786.3535342465754,1,0
1257,2024-09-08,2,0,14,28,24,24,811,787,664.5233424657534,1,0
1258,2024-09-08,15,0,4,24,20,20,928,908,543.6813150684932,1,0
1259,2024-09-08,6,0,19,20,19,19,936,917,513.6186849315069,1,0
1260,2024-09-09,5,0,9,19,18,18,941,923,483.5769315068493,1,0
1261,2024-09-09,7,0,15,18,19,19,943,924,513.5699726027398,1,0
1262,2024-09-09,9,0,4,19,24,24,943,919,663.6047671232876,1,0
1263,2024-09-09,15,0,11,24,17,17,937,920,453.5978082191781,1,0
1264,2024-09-09,9,0,5,17,18,18,939,921,483.59084931506845,1,0
1265,2024-09-10,10,0,7,18,28,28,945,917,783.6186849315069,1,0
1266,2024-09-10,19,0,7,28,26,26,934,908,723.6813150684932,1,0
1267,2024-09-10,14,0,5,26,33,33,926,893,933.785698630137,1,0
1268,2024-09-10,13,0,1,24,27,27,921,894,753.7787397260274,1,0
1269,2024-09-10,12,0,0,0,20,20,920,900,593.7369863013698,0,0
1270,2024-09-11,15,258,12,56,20,20,924,904,543.7091506849315,1,0
1271,2024-09-11,6,0,20,20,15,15,904,889,393.81353424657533,1,0
1272,2024-09-11,12,0,2,15,17,17,945,928,453.5421369863014,1,0
1273,2024-09-11,4,0,2,17,11,11,948,937,273.47950684931504,1,0
1274,2024-09-11,13,0,10,11,9,9,952,943,213.43775342465756,1,0
1275,2024-09-12,13,0,0,0,11,11,960,949,323.396,0,0
1276,2024-09-12,12,0,11,20,11,11,960,949,273.396,1,0
1277,2024-09-12,7,0,17,11,9,9,949,940,213.4586301369863,1,0
1278,2024-09-12,8,0,13,9,16,16,960,944,423.4307945205479,1,0
1279,2024-09-12,6,0,18,16,20,20,955,935,543.4934246575342,1,0
1280,2024-09-13,13,0,19,20,22,22,944,922,603.5838904109589,1,0
1281,2024-09-13,19,0,9,22,18,18,938,920,483.5978082191781,1,0
1282,2024-09-13,22,0,5,18,14,14,940,926,363.55605479452055,1,0
1283,2024-09-13,4,0,1,14,16,16,948,932,423.514301369863,1,0
1284,2024-09-13,7,0,1,24,12,12,424,412,307.13293150684933,1,0
1285,2024-09-14,15,0,5,120,19,19,412,393,517.2651506849315,1,0
1286,2024-09-14,12,0,17,407,16,16,417,401,427.2094794520548,1,0
1287,2024-09-14,2,0,1,24,19,19,521,502,516.5066301369862,1,0
1288,2024-09-14,8,0,15,47,21,21,909,888,573.8204931506849,1,0
1289,2024-09-14,13,0,19,21,16,16,912,896,423.7648219178082,1,0
1290,2024-09-15,5,0,18,16,22,22,943,921,603.5908493150685,1,0
1291,2024-09-15,11,0,1,22,18,18,942,924,483.56997260273977,1,0
1292,2024-09-15,3,0,3,18,19,19,940,921,513.5908493150685,1,0
1293,2024-09-15,4,0,16,19,20,20,943,923,543.5769315068493,1,0
1294,2024-09-15,8,0,3,20,19,19,941,922,513.5838904109589,1,0
1295,2024-09-16,3,0,1,19,11,11,941,930,273.52821917808217,1,0
1296,2024-09-16,9,0,10,11,16,16,950,934,423.50038356164384,1,0
1297,2024-09-16,17,0,11,16,18,18,953,935,483.4934246575342,1,0
1298,2024-09-16,19,0,12,18,16,16,946,930,423.52821917808217,1,0
1299,2024-09-16,14,0,20,16,17,17,946,929,453.5351780821918,1,0
1300,2024-09-17,7,0,14,17,14,14,947,933,363.5073424657534,1,0
1301,2024-09-17,16,0,0,0,10,10,949,939,293.4655890410959,0,0
1302,2024-09-17,2,0,5,24,17,17,956,939,453.4655890410959,1,0
1303,2024-09-17,13,0,12,17,11,11,939,928,273.5421369863014,1,0
1304,2024-09-17,1,0,20,11,14,14,952,938,363.47254794520546,1,0
1305,2024-09-18,10,0,0,0,13,13,955,942,383.44471232876714,0,0
1306,2024-09-18,9,0,15,27,21,21,953,932,573.514301369863,1,0
1307,2024-09-18,12,0,10,21,15,15,932,917,393.61868493150683,1,0
1308,2024-09-18,7,0,7,15,18,18,944,926,483.5560547945205,1,0
1309,2024-09-18,9,0,2,18,13,13,947,934,333.50038356164384,1,0
1310,2024-09-19,14,0,15,13,14,14,949,935,363.49342465753426,1,0
1311,2024-09-19,9,0,19,14,21,21,953,932,573.514301369863,1,0
1312,2024-09-19,8,0,8,21,26,26,945,919,723.6047671232876,1,0
1313,2024-09-19,20,0,1,24,23,23,933,910,633.667397260274,1,0
1314,2024-09-19,7,0,0,0,17,17,240,223,508.4481643835616,0,0
1315,2024-09-20,13,0,6,144,13,13,223,210,338.5386301369863,1,0
1316,2024-09-20,14,0,17,407,13,13,210,197,338.62909589041095,1,0
1317,2024-09-20,8,0,10,232,14,14,341,327,367.7244383561644,1,0
1318,2024-09-20,3,0,17,14,17,17,734,717,455.0104657534247,1,0
1319,2024-09-20,18,365,6,17,19,19,949,930,513.5282191780822,1,0
1320,2024-09-21,9,0,7,19,11,11,944,933,273.5073424657534,1,0
1321,2024-09-21,7,0,1,11,17,17,950,933,453.5073424657534,1,0
1322,2024-09-21,9,0,1,17,17,17,952,935,453.49342465753426,1,0
1323,2024-09-21,7,0,3,17,15,15,946,931,393.5212602739726,1,0
1324,2024-09-21,6,0,16,15,21,21,948,927,573.549095890411,1,0
1325,2024-09-22,8,0,14,21,18,18,944,926,483.5560547945205,1,0
1326,2024-09-22,3,0,6,18,19,19,941,922,513.5838904109589,1,0
1327,2024-09-22,15,0,16,19,15,15,943,928,393.5421369863014,1,0
1328,2024-09-22,7,0,13,15,18,18,946,928,483.54213698630133,1,0
1329,2024-09-22,11,0,1,18,9,9,947,938,213.47254794520546,1,0
1330,2024-09-23,11,0,5,9,12,12,953,941,303.4516712328767,1,0
1331,2024-09-23,5,0,9,12,18,18,959,941,483.4516712328767,1,0
1332,2024-09-23,15,277,2,18,14,14,950,936,363.4864657534247,1,0
1333,2024-09-23,6,0,6,14,12,12,948,936,303.4864657534247,1,0
1334,2024-09-23,15,0,16,12,13,13,954,941,333.4516712328767,1,0
1335,2024-09-24,11,0,11,13,17,17,955,938,453.47254794520546,1,0
1336,2024-09-24,12,0,3,17,10,10,950,940,243.4586301369863,1,0
1337,2024-09-24,10,0,5,10,8,8,953,945,183.42383561643837,1,0
1338,2024-09-24,10,0,7,8,8,8,962,954,183.36120547945205,1,0
1339,2024-09-24,13,0,12,8,12,12,964,952,303.3751232876712,1,0
1340,2024-09-25,20,0,5,12,7,7,960,953,153.36816438356163,1,0
1341,2024-09-25,8,0,17,7,9,9,961,952,213.37512328767122,1,0
1342,2024-09-25,6,0,7,9,8,8,964,956,183.3472876712329,1,0
1343,2024-09-25,14,0,9,8,8,8,963,955,183.35424657534247,1,0
1344,2024-09-25,10,0,18,431,27,27,326,299,757.9192876712328,1,0
1345,2024-09-26,8,0,11,250,23,23,299,276,638.0793424657534,1,0
1346,2024-09-26,2,0,17,23,23,23,707,684,635.2401095890411,1,0
1347,2024-09-26,7,0,7,23,17,17,934,917,453.61868493150683,1,0
1348,2024-09-26,14,0,12,17,19,19,940,921,513.5908493150685,1,0
1349,2024-09-26,18,0,14,19,17,17,944,927,453.54909589041097,1,0
1350,2024-09-27,10,0,1,17,17,17,944,927,453.54909589041097,1,0
1351,2024-09-27,14,0,8,17,25,25,946,921,693.5908493150685,1,0
1352,2024-09-27,6,0,10,25,13,13,938,925,333.56301369863013,1,0
1353,2024-09-27,7,0,17,13,16,16,942,926,423.55605479452055,1,0
1354,2024-09-27,15,0,1,16,22,22,951,929,603.5351780821918,1,0
1355,2024-09-28,12,0,0,0,18,18,942,924,533.5699726027398,0,0
1356,2024-09-28,2,0,12,40,20,20,940,920,543.5978082191781,1,0
1357,2024-09-28,8,0,11,20,24,24,920,896,663.7648219178083,1,0
1358,2024-09-28,7,0,18,24,20,20,936,916,543.6256438356164,1,0
1359,2024-09-28,15,485,17,20,14,14,936,922,363.58389041095893,1,0
1360,2024-09-29,4,0,1,14,16,16,946,930,423.52821917808217,1,0
1361,2024-09-29,10,0,7,16,17,17,950,933,453.5073424657534,1,0
1362,2024-09-29,3,0,18,17,19,19,947,928,513.5421369863013,1,0
1363,2024-09-29,7,0,18,19,18,18,944,926,483.5560547945205,1,0
1364,2024-09-29,17,0,10,18,20,20,943,923,543.5769315068493,1,0
1365,2024-09-30,10,0,9,20,21,21,942,921,573.5908493150685,1,0
1366,2024-09-30,8,0,20,21,24,24,939,915,663.632602739726,1,0
1367,2024-09-30,8,0,0,0,18,18,935,917,533.6186849315069,0,0
1368,2024-09-30,20,0,0,0,12,12,938,926,353.55605479452055,0,0
1369,2024-09-30,8,0,14,54,18,18,926,908,483.6813150684932,1,0
1370,2024-10-01,11,0,11,18,15,15,908,893,393.785698630137,1,0
1371,2024-10-01,8,0,6,15,13,13,947,934,333.50038356164384,1,0
1372,2024-10-01,18,0,17,13,12,12,952,940,303.4586301369863,1,0
1373,2024-10-01,7,0,16,12,12,12,955,943,303.43775342465756,1,0
1374,2024-10-01,9,0,14,335,10,10,444,434,246.97983561643838,1,0
1375,2024-10-02,18,0,4,96,14,14,434,420,367.0772602739726,1,0
1376,2024-10-02,4,279,18,129,15,15,755,740,394.8504109589041,1,0
1377,2024-10-02,5,0,18,15,16,16,836,820,424.293698630137,1,0
1378,2024-10-02,11,0,7,16,18,18,949,931,483.52126027397264,1,0
1379,2024-10-02,6,0,10,18,23,23,946,923,633.5769315068493,1,0
1380,2024-10-03,11,0,0,0,19,19,939,920,563.5978082191781,0,0
1381,2024-10-03,5,0,7,42,14,14,938,924,363.5699726027397,1,0
1382,2024-10-03,6,0,0,0,13,13,924,911,383.6604383561644,0,0
1383,2024-10-03,13,0,20,27,27,27,953,926,753.5560547945205,1,0
1384,2024-10-03,11,0,11,27,20,20,926,906,543.6952328767123,1,0
1385,2024-10-04,13,0,16,20,13,13,933,920,333.5978082191781,1,0
1386,2024-10-04,8,0,7,13,12,12,947,935,303.49342465753426,1,0
1387,2024-10-04,12,0,12,12,17,17,955,938,453.47254794520546,1,0
1388,2024-10-04,0,0,8,17,29,29,951,922,813.5838904109589,1,0
1389,2024-10-04,18,0,7,29,16,16,934,918,423.61172602739725,1,0
1390,2024-10-05,10,0,6,16,14,14,935,921,363.5908493150685,1,0
1391,2024-10-05,19,0,1,14,11,11,950,939,273.4655890410959,1,0
1392,2024-10-05,10,0,8,11,11,11,955,944,273.4307945205479,1,0
1393,2024-10-05,11,0,12,11,11,11,958,947,273.4099178082192,1,0
1394,2024-10-05,10,0,1,11,10,10,958,948,243.4029589041096,1,0
1395,2024-10-06,10,0,15,10,16,16,959,943,423.43775342465756,1,0
1396,2024-10-06,20,0,20,16,11,11,954,943,273.43775342465756,1,0
1397,2024-10-06,9,0,4,11,9,9,953,944,213.43079452054792,1,0
1398,2024-10-06,6,0,20,9,12,12,960,948,303.4029589041096,1,0
1399,2024-10-06,6,0,4,12,7,7,959,952,153.37512328767124,1,0
1400,2024-10-07,10,0,17,7,10,10,961,951,243.3820821917808,1,0
1401,2024-10-07,10,0,9,10,21,21,963,942,573.4447123287671,1,0
1402,2024-10-07,10,0,10,21,20,20,949,929,543.5351780821918,1,0
1403,2024-10-07,14,0,6,20,16,16,939,923,423.5769315068493,1,0
1404,2024-10-07,1,0,9,216,16,16,473,457,426.8197808219178,1,0
1405,2024-10-08,17,0,2,48,29,29,457,428,817.0215890410959,1,0
1406,2024-10-08,10,0,17,288,22,22,644,622,605.6715616438356,1,0
1407,2024-10-08,14,0,5,22,16,16,670,654,425.44887671232874,1,0
